user_id,age,gender,device_type,ad_category,previous_clicks,page_views,session_time,time_of_day,clicked
487,53,Female,Mobile,Electronics,10,25,417,Night,0
488,27,Male,Mobile,Food,7,15,142,Afternoon,1
489,54,Female,Tablet,Travel,18,13,115,Afternoon,0
490,26,Female,Tablet,Fashion,9,26,180,Afternoon,0
491,41,Male,Tablet,Food,17,26,259,Night,1
492,52,Male,Tablet,Travel,17,18,553,Afternoon,0
493,52,Female,Mobile,Food,6,11,271,Morning,0
494,53,Female,Mobile,Food,15,13,503,Night,0
495,35,Female,Mobile,Food,5,1,253,Night,0
496,56,Female,Desktop,Fashion,15,18,460,Night,1
497,49,Male,Desktop,Fashion,15,5,299,Morning,1
498,41,Female,Tablet,Electronics,0,6,272,Night,1
499,40,Male,Desktop,Electronics,18,1,323,Night,1
500,49,Male,Mobile,Travel,2,7,94,Afternoon,1
501,54,Female,Tablet,Food,5,27,424,Afternoon,1
502,29,Female,Tablet,Travel,3,4,338,Night,0
503,30,Male,Desktop,Electronics,3,9,54,Morning,0
504,40,Male,Tablet,Fashion,3,15,342,Afternoon,1
505,42,Female,Desktop,Electronics,9,6,474,Night,0
506,52,Male,Desktop,Travel,8,25,209,Afternoon,1
507,58,Female,Tablet,Electronics,7,17,210,Afternoon,0
508,47,Female,Desktop,Travel,18,20,338,Morning,0
509,34,Male,Desktop,Travel,16,18,249,Night,0
510,37,Male,Desktop,Travel,16,22,592,Afternoon,0
511,42,Female,Desktop,Travel,0,4,368,Night,1
512,39,Male,Tablet,Electronics,19,9,369,Morning,0
513,30,Female,Mobile,Travel,13,14,387,Morning,0
514,36,Female,Mobile,Travel,19,3,394,Afternoon,0
515,53,Female,Desktop,Food,10,1,474,Morning,0
516,29,Male,Desktop,Travel,2,27,231,Afternoon,0
517,58,Female,Desktop,Electronics,7,29,374,Night,1
518,36,Female,Mobile,Travel,9,11,81,Afternoon,1
519,29,Female,Desktop,Fashion,16,1,249,Afternoon,0
520,26,Female,Tablet,Fashion,7,12,513,Morning,1
521,24,Female,Tablet,Travel,0,25,423,Night,1
522,45,Female,Tablet,Fashion,19,9,136,Night,0
523,31,Female,Mobile,Fashion,6,5,496,Afternoon,0
524,48,Female,Desktop,Electronics,8,15,536,Night,0
525,36,Female,Desktop,Food,11,18,257,Night,0
526,33,Female,Desktop,Fashion,8,9,491,Afternoon,0
527,22,Female,Mobile,Fashion,19,13,321,Afternoon,0
528,52,Male,Mobile,Food,2,28,453,Night,0
529,29,Female,Mobile,Food,3,13,292,Afternoon,1
530,42,Female,Mobile,Fashion,9,24,11,Morning,1
531,38,Female,Tablet,Travel,3,13,83,Night,0
532,53,Male,Mobile,Fashion,8,27,73,Afternoon,1
533,40,Female,Mobile,Travel,0,10,356,Night,1
534,33,Male,Mobile,Travel,4,10,333,Night,0
535,56,Female,Desktop,Travel,8,22,248,Morning,0
536,59,Female,Desktop,Food,4,7,406,Morning,0
537,56,Male,Desktop,Fashion,5,28,346,Night,0
538,31,Female,Tablet,Fashion,18,22,350,Morning,0
539,48,Male,Tablet,Electronics,7,5,288,Afternoon,0
540,22,Male,Mobile,Food,9,20,362,Night,0
541,52,Female,Desktop,Electronics,10,7,472,Morning,0
542,40,Female,Tablet,Electronics,12,20,471,Night,1
543,46,Female,Desktop,Travel,19,10,302,Night,1
544,28,Female,Tablet,Food,3,10,416,Afternoon,1
545,35,Male,Tablet,Electronics,10,26,171,Afternoon,1
546,29,Male,Mobile,Fashion,11,25,512,Afternoon,1
547,26,Female,Mobile,Electronics,4,21,457,Morning,0
548,27,Male,Tablet,Food,9,24,464,Morning,1
549,34,Male,Mobile,Fashion,6,28,274,Morning,1
550,55,Female,Tablet,Fashion,8,13,141,Afternoon,0
551,24,Male,Tablet,Fashion,8,15,129,Night,0
552,30,Male,Desktop,Travel,9,28,228,Afternoon,0
553,57,Female,Mobile,Fashion,9,28,426,Morning,0
554,59,Male,Mobile,Travel,1,6,514,Morning,0
555,26,Female,Mobile,Travel,3,20,309,Morning,0
556,44,Male,Desktop,Electronics,7,12,118,Afternoon,1
557,19,Female,Desktop,Electronics,13,19,247,Morning,0
558,22,Male,Desktop,Fashion,16,11,302,Afternoon,0
559,46,Male,Mobile,Food,12,6,588,Night,0
560,54,Female,Mobile,Fashion,17,1,196,Afternoon,1
561,55,Female,Mobile,Electronics,17,2,45,Morning,1
562,36,Female,Desktop,Fashion,12,23,570,Night,0
563,25,Female,Desktop,Electronics,7,15,265,Morning,0
564,18,Male,Tablet,Fashion,11,4,444,Night,0
565,39,Male,Desktop,Food,0,5,17,Morning,1
566,34,Male,Tablet,Fashion,19,15,187,Afternoon,1
567,24,Female,Mobile,Food,17,11,251,Morning,1
568,42,Male,Desktop,Food,2,10,50,Afternoon,0
569,21,Male,Mobile,Fashion,11,17,366,Afternoon,0
570,53,Female,Mobile,Food,18,2,122,Night,0
571,23,Female,Mobile,Food,12,20,175,Afternoon,1
572,48,Male,Mobile,Electronics,9,24,513,Afternoon,0
573,36,Female,Desktop,Electronics,14,10,87,Afternoon,1
574,56,Male,Mobile,Food,19,20,205,Night,1
575,44,Male,Tablet,Travel,1,3,411,Morning,1
576,27,Female,Desktop,Fashion,18,19,73,Morning,0
577,43,Male,Mobile,Food,2,28,434,Afternoon,0
578,36,Female,Desktop,Fashion,13,5,51,Afternoon,1
579,56,Female,Tablet,Electronics,6,3,382,Morning,1
580,20,Male,Mobile,Fashion,7,8,315,Afternoon,0
581,30,Male,Tablet,Food,10,5,218,Morning,1
582,45,Male,Mobile,Food,19,28,476,Night,0
583,37,Female,Tablet,Food,5,12,313,Afternoon,0
584,45,Male,Mobile,Food,10,14,594,Afternoon,0
585,25,Female,Desktop,Travel,16,7,401,Morning,1
586,58,Female,Mobile,Travel,9,11,162,Morning,0
587,56,Male,Desktop,Travel,16,8,371,Night,0
588,18,Female,Mobile,Food,1,5,273,Afternoon,0
589,20,Male,Mobile,Travel,5,8,225,Morning,0
590,30,Male,Tablet,Fashion,4,12,552,Night,1
591,45,Male,Tablet,Food,3,15,533,Morning,0
592,42,Male,Tablet,Electronics,1,19,203,Morning,1
593,50,Male,Mobile,Food,11,16,36,Night,1
594,55,Male,Mobile,Fashion,2,14,55,Night,1
595,23,Male,Mobile,Travel,5,28,67,Night,1
596,49,Female,Desktop,Food,13,7,22,Night,0
597,38,Male,Desktop,Travel,7,8,58,Night,0
598,33,Female,Mobile,Food,13,7,103,Night,0
599,38,Female,Tablet,Fashion,2,18,593,Afternoon,0
600,28,Female,Tablet,Food,15,24,460,Night,0
601,54,Male,Tablet,Travel,14,6,388,Afternoon,0
602,53,Female,Mobile,Travel,6,26,19,Morning,1
603,52,Female,Tablet,Fashion,14,19,525,Morning,1
604,36,Male,Mobile,Food,12,4,233,Night,0
605,37,Male,Desktop,Electronics,5,23,390,Morning,0
606,35,Female,Tablet,Food,14,3,550,Night,0
607,58,Male,Desktop,Fashion,16,17,311,Night,0
608,31,Male,Tablet,Electronics,3,22,212,Afternoon,1
609,32,Male,Mobile,Fashion,13,19,598,Morning,0
610,48,Male,Mobile,Food,14,27,580,Night,0
611,18,Female,Mobile,Electronics,11,15,205,Morning,0
612,20,Male,Mobile,Fashion,18,26,331,Afternoon,0
613,33,Male,Tablet,Travel,9,6,427,Morning,0
614,40,Male,Desktop,Electronics,5,26,351,Afternoon,0
615,28,Female,Mobile,Electronics,8,12,398,Afternoon,0
616,29,Female,Tablet,Fashion,1,19,18,Afternoon,0
617,27,Male,Desktop,Travel,3,6,541,Night,0
618,49,Male,Mobile,Electronics,8,11,158,Night,0
619,33,Female,Desktop,Fashion,14,20,392,Morning,1
620,25,Male,Mobile,Electronics,12,29,538,Night,0
621,55,Male,Desktop,Electronics,19,20,21,Night,0
622,29,Female,Desktop,Electronics,7,10,485,Morning,0
623,41,Male,Mobile,Travel,18,26,588,Afternoon,0
624,45,Male,Tablet,Food,18,16,62,Afternoon,0
625,25,Female,Desktop,Food,15,27,445,Morning,0
626,45,Female,Mobile,Travel,10,18,215,Night,0
627,53,Male,Desktop,Travel,9,14,63,Morning,0
628,43,Female,Desktop,Fashion,7,4,589,Morning,0
629,25,Male,Tablet,Electronics,0,27,499,Night,0
630,45,Male,Desktop,Travel,9,12,353,Morning,1
631,45,Male,Desktop,Fashion,17,20,178,Night,0
632,54,Female,Mobile,Food,2,27,170,Night,0
633,58,Female,Mobile,Food,10,23,536,Morning,0
634,53,Male,Tablet,Food,17,21,536,Afternoon,0
635,44,Male,Desktop,Food,2,8,296,Night,1
636,34,Female,Desktop,Fashion,7,7,421,Afternoon,0
637,26,Female,Desktop,Electronics,13,26,531,Night,1
638,50,Female,Tablet,Fashion,5,9,578,Afternoon,0
639,37,Male,Desktop,Electronics,14,24,208,Morning,0
640,30,Female,Mobile,Food,13,25,170,Night,0
641,45,Female,Tablet,Travel,6,17,398,Morning,1
642,46,Male,Mobile,Travel,9,10,483,Morning,0
643,30,Male,Mobile,Travel,14,29,390,Morning,0
644,52,Male,Tablet,Electronics,9,28,133,Night,0
645,23,Female,Mobile,Food,16,3,81,Morning,0
646,35,Male,Desktop,Fashion,18,21,177,Morning,1
647,22,Male,Tablet,Travel,16,25,293,Night,0
648,42,Male,Mobile,Electronics,11,8,503,Morning,0
649,19,Male,Desktop,Travel,14,14,45,Night,0
650,27,Female,Desktop,Fashion,11,26,184,Morning,0
651,47,Male,Mobile,Food,8,7,208,Afternoon,0
652,22,Female,Desktop,Fashion,4,16,125,Morning,0
653,50,Female,Tablet,Food,3,18,324,Afternoon,0
654,18,Female,Mobile,Food,11,11,229,Night,0
655,35,Male,Desktop,Food,15,6,587,Afternoon,1
656,49,Female,Desktop,Travel,8,20,143,Night,0
657,28,Male,Mobile,Fashion,2,21,131,Morning,0
658,38,Male,Mobile,Travel,2,14,430,Afternoon,0
659,43,Male,Mobile,Fashion,17,21,501,Morning,0
660,42,Female,Mobile,Electronics,16,13,298,Afternoon,0
661,39,Male,Tablet,Electronics,9,4,62,Night,1
662,44,Male,Mobile,Fashion,1,20,214,Night,0
663,30,Male,Tablet,Fashion,10,20,357,Night,0
664,50,Female,Tablet,Fashion,2,11,60,Night,0
665,51,Female,Mobile,Fashion,1,18,49,Morning,0
666,58,Female,Tablet,Food,8,1,259,Morning,0
667,52,Male,Mobile,Travel,18,12,227,Morning,1
668,18,Female,Mobile,Food,1,18,188,Morning,1
669,38,Male,Desktop,Travel,18,7,560,Morning,0
670,23,Male,Mobile,Travel,1,12,192,Night,0
671,45,Female,Desktop,Travel,14,1,173,Morning,0
672,34,Male,Tablet,Food,2,22,386,Morning,0
673,22,Female,Desktop,Fashion,4,4,506,Morning,0
674,48,Male,Tablet,Food,10,18,470,Night,0
675,22,Female,Mobile,Food,6,15,483,Night,1
676,55,Male,Tablet,Travel,5,3,46,Night,0
677,20,Male,Tablet,Electronics,13,7,328,Night,0
678,40,Male,Mobile,Electronics,0,6,564,Morning,0
679,54,Male,Tablet,Food,16,15,421,Morning,1
680,54,Male,Mobile,Travel,16,15,365,Afternoon,0
681,27,Female,Desktop,Food,13,6,238,Morning,0
682,27,Male,Mobile,Food,9,8,273,Night,0
683,36,Female,Mobile,Fashion,7,8,496,Night,1
684,34,Female,Tablet,Travel,7,22,570,Morning,0
685,38,Female,Desktop,Electronics,13,1,361,Afternoon,0
686,31,Male,Mobile,Electronics,6,26,451,Night,1
687,26,Male,Desktop,Electronics,5,13,468,Afternoon,0
688,18,Male,Desktop,Food,3,23,34,Night,0
689,30,Female,Tablet,Travel,0,24,140,Night,0
690,21,Male,Mobile,Fashion,14,21,379,Morning,0
691,18,Male,Tablet,Electronics,14,13,445,Night,0
692,57,Female,Mobile,Travel,0,11,233,Afternoon,1
693,49,Female,Desktop,Electronics,19,4,361,Afternoon,0
694,51,Female,Mobile,Fashion,2,7,494,Morning,1
695,45,Female,Mobile,Travel,4,28,206,Night,1
696,48,Female,Desktop,Food,4,12,118,Afternoon,1
697,25,Female,Desktop,Food,3,27,229,Morning,0
698,56,Male,Mobile,Electronics,16,13,328,Afternoon,0
699,43,Female,Tablet,Electronics,19,22,91,Morning,1
700,51,Male,Mobile,Travel,13,12,546,Afternoon,1
701,20,Male,Desktop,Fashion,7,16,441,Night,1
702,29,Male,Tablet,Electronics,1,6,17,Afternoon,0
703,18,Female,Desktop,Travel,7,14,158,Afternoon,0
704,22,Male,Desktop,Fashion,0,19,107,Morning,1
705,47,Female,Tablet,Electronics,3,16,110,Morning,1
706,47,Female,Desktop,Electronics,18,27,376,Morning,0
707,34,Male,Desktop,Travel,4,26,471,Afternoon,0
708,40,Female,Desktop,Electronics,4,4,423,Morning,0
709,32,Male,Desktop,Food,19,5,268,Night,0
710,54,Male,Desktop,Fashion,18,9,365,Morning,1
711,38,Female,Desktop,Fashion,11,24,20,Morning,0
712,31,Male,Desktop,Food,19,3,425,Night,0
713,19,Male,Desktop,Travel,0,22,580,Morning,1
714,28,Male,Desktop,Food,6,10,259,Morning,0
715,56,Female,Mobile,Food,16,17,559,Afternoon,1
716,55,Male,Mobile,Fashion,1,19,131,Afternoon,1
717,51,Female,Desktop,Travel,10,10,74,Morning,1
718,55,Female,Mobile,Electronics,6,12,311,Night,0
719,51,Male,Tablet,Food,16,23,134,Morning,0
720,35,Male,Mobile,Food,2,7,321,Morning,0
721,47,Female,Desktop,Travel,5,18,200,Morning,0
722,32,Female,Desktop,Food,10,19,459,Afternoon,0
723,44,Male,Mobile,Travel,17,15,168,Night,0
724,51,Male,Desktop,Electronics,17,7,362,Night,0
725,55,Female,Tablet,Travel,9,12,272,Night,0
726,50,Female,Tablet,Electronics,4,22,415,Afternoon,1
727,41,Female,Desktop,Travel,14,29,26,Afternoon,1
728,32,Female,Tablet,Food,19,7,269,Morning,0
729,47,Female,Tablet,Electronics,3,10,364,Afternoon,1
730,59,Male,Mobile,Food,0,25,498,Morning,0
731,34,Female,Tablet,Electronics,14,24,223,Afternoon,1
732,22,Female,Mobile,Travel,16,22,248,Morning,0
733,46,Male,Desktop,Travel,18,28,189,Afternoon,0
734,21,Male,Mobile,Travel,13,20,428,Night,0
735,27,Female,Desktop,Fashion,18,29,152,Morning,0
736,34,Female,Desktop,Fashion,17,10,326,Afternoon,0
737,27,Male,Desktop,Electronics,1,25,253,Afternoon,0
738,34,Female,Desktop,Fashion,5,23,241,Morning,0
739,37,Female,Desktop,Travel,12,5,598,Afternoon,0
740,41,Male,Mobile,Fashion,16,18,312,Night,0
741,22,Female,Desktop,Fashion,5,9,340,Morning,0
742,51,Male,Tablet,Food,4,16,570,Morning,0
743,23,Male,Tablet,Electronics,6,7,257,Morning,0
744,19,Male,Desktop,Electronics,0,25,292,Morning,1
745,30,Male,Tablet,Electronics,12,27,296,Morning,0
746,28,Female,Mobile,Fashion,18,25,41,Night,1
747,40,Male,Mobile,Travel,0,10,509,Morning,0
748,33,Female,Desktop,Food,12,5,539,Night,1
749,48,Female,Desktop,Electronics,10,7,390,Night,0
750,28,Female,Desktop,Fashion,6,5,72,Night,0
751,33,Female,Tablet,Travel,19,15,137,Morning,0
752,25,Female,Tablet,Food,2,19,537,Night,0
753,21,Male,Mobile,Food,0,10,172,Morning,0
754,57,Male,Tablet,Electronics,7,8,260,Night,1
755,21,Male,Mobile,Electronics,16,24,304,Morning,1
756,42,Male,Tablet,Travel,12,9,188,Afternoon,0
757,20,Female,Mobile,Fashion,13,11,238,Afternoon,1
758,49,Male,Desktop,Travel,4,28,403,Night,1
759,20,Female,Tablet,Electronics,5,22,405,Afternoon,0
760,44,Female,Mobile,Travel,5,2,81,Night,1
761,46,Male,Tablet,Fashion,7,3,327,Night,0
762,49,Male,Desktop,Food,12,13,388,Night,0
763,36,Male,Mobile,Food,17,11,145,Afternoon,0
764,38,Male,Tablet,Food,3,28,387,Night,1
765,22,Female,Tablet,Food,16,10,128,Afternoon,0
766,35,Female,Desktop,Electronics,4,27,539,Afternoon,0
767,45,Male,Desktop,Electronics,2,15,532,Morning,0
768,59,Female,Mobile,Fashion,3,6,396,Afternoon,0
769,39,Female,Tablet,Fashion,4,1,583,Morning,0
770,38,Female,Tablet,Fashion,13,14,592,Night,0
771,23,Male,Desktop,Fashion,14,18,582,Night,0
772,18,Female,Desktop,Travel,19,24,582,Morning,0
773,22,Male,Mobile,Fashion,16,11,278,Night,0
774,58,Male,Tablet,Food,5,8,533,Morning,1
775,29,Female,Tablet,Food,9,22,556,Morning,1
776,43,Female,Mobile,Food,15,3,495,Night,0
777,51,Male,Mobile,Travel,16,14,447,Morning,0
778,31,Female,Desktop,Fashion,13,2,572,Morning,1
779,43,Female,Desktop,Food,19,29,564,Morning,0
780,44,Male,Mobile,Food,11,16,120,Night,1
781,26,Male,Mobile,Food,8,6,331,Night,0
782,43,Male,Tablet,Food,14,1,536,Night,0
783,39,Male,Mobile,Electronics,11,14,186,Night,0
784,47,Female,Mobile,Fashion,13,10,560,Night,0
785,34,Female,Tablet,Fashion,17,6,547,Afternoon,0
786,43,Male,Mobile,Travel,19,9,482,Afternoon,0
787,53,Male,Desktop,Electronics,5,7,572,Morning,1
788,18,Male,Desktop,Travel,3,25,397,Afternoon,0
789,25,Female,Tablet,Food,11,2,107,Night,0
790,52,Male,Mobile,Travel,12,11,420,Night,0
791,32,Female,Desktop,Food,18,14,384,Night,0
792,39,Male,Desktop,Food,12,5,179,Morning,0
793,31,Male,Desktop,Fashion,11,9,65,Morning,0
794,43,Male,Desktop,Fashion,19,7,334,Morning,0
795,45,Female,Mobile,Fashion,2,25,269,Morning,0
796,40,Female,Mobile,Fashion,2,14,571,Morning,0
797,31,Female,Mobile,Fashion,13,27,349,Morning,1
798,41,Male,Mobile,Electronics,17,16,413,Afternoon,1
799,19,Female,Desktop,Fashion,18,22,541,Night,1
800,43,Female,Tablet,Travel,9,16,183,Afternoon,1
801,31,Male,Tablet,Food,16,7,547,Morning,0
802,24,Male,Desktop,Fashion,14,10,169,Night,1
803,20,Female,Desktop,Electronics,18,21,19,Night,0
804,40,Female,Tablet,Travel,8,6,265,Night,0
805,35,Female,Tablet,Travel,3,17,353,Afternoon,0
806,55,Female,Desktop,Food,14,1,545,Night,1
807,52,Male,Desktop,Travel,18,2,382,Morning,0
808,32,Male,Mobile,Travel,15,27,444,Morning,0
809,42,Male,Mobile,Travel,7,14,55,Afternoon,1
810,54,Female,Tablet,Travel,16,4,64,Afternoon,0
811,45,Female,Desktop,Electronics,0,27,87,Morning,0
812,27,Male,Tablet,Food,6,9,500,Afternoon,0
813,56,Male,Mobile,Fashion,17,23,281,Night,1
814,34,Female,Mobile,Travel,11,6,559,Afternoon,1
815,56,Female,Tablet,Electronics,15,17,120,Night,1
816,39,Male,Mobile,Food,0,21,24,Night,0
817,43,Male,Desktop,Fashion,14,11,87,Night,0
818,42,Male,Tablet,Food,6,28,510,Night,0
819,34,Female,Desktop,Electronics,16,29,597,Night,0
820,30,Female,Desktop,Electronics,2,4,427,Morning,0
821,37,Female,Mobile,Electronics,10,21,284,Morning,0
822,42,Female,Desktop,Travel,5,27,503,Morning,1
823,21,Female,Tablet,Electronics,5,9,206,Night,1
824,27,Female,Desktop,Fashion,14,28,385,Afternoon,0
825,20,Male,Desktop,Travel,6,16,72,Afternoon,0
826,58,Male,Desktop,Food,10,3,370,Night,0
827,35,Female,Desktop,Fashion,16,4,553,Afternoon,0
828,53,Male,Desktop,Travel,17,24,119,Night,0
829,39,Female,Mobile,Electronics,18,3,203,Afternoon,0
830,51,Male,Tablet,Food,7,13,528,Night,1
831,25,Female,Mobile,Electronics,19,19,468,Afternoon,0
832,57,Male,Tablet,Fashion,7,29,310,Afternoon,0
833,36,Male,Tablet,Fashion,10,25,577,Morning,1
834,59,Female,Tablet,Travel,2,21,505,Afternoon,1
835,58,Female,Tablet,Fashion,13,26,158,Afternoon,0
836,54,Male,Tablet,Food,8,1,470,Night,1
837,23,Male,Desktop,Travel,0,23,148,Afternoon,0
838,43,Female,Mobile,Food,0,23,301,Afternoon,1
839,51,Male,Mobile,Electronics,11,6,344,Afternoon,0
840,23,Female,Desktop,Food,10,22,193,Afternoon,0
841,54,Female,Tablet,Food,0,3,316,Afternoon,1
842,50,Male,Mobile,Fashion,19,3,271,Morning,0
843,39,Female,Desktop,Electronics,11,16,319,Afternoon,0
844,38,Male,Desktop,Fashion,16,10,353,Night,1
845,23,Male,Mobile,Electronics,14,27,433,Night,0
846,23,Female,Mobile,Electronics,1,25,523,Afternoon,0
847,21,Male,Tablet,Food,17,17,533,Afternoon,1
848,47,Female,Tablet,Fashion,15,7,270,Afternoon,1
849,28,Female,Mobile,Food,3,13,371,Morning,1
850,47,Female,Tablet,Food,7,28,178,Night,1
851,48,Male,Desktop,Food,1,11,209,Morning,1
852,41,Female,Tablet,Electronics,13,10,394,Morning,1
853,26,Male,Tablet,Fashion,14,7,321,Afternoon,0
854,20,Female,Desktop,Fashion,8,24,591,Afternoon,0
855,48,Female,Tablet,Food,1,6,321,Night,0
856,57,Female,Desktop,Electronics,16,24,575,Afternoon,0
857,54,Male,Tablet,Fashion,9,1,404,Night,0
858,53,Male,Mobile,Travel,8,17,360,Morning,1
859,41,Female,Tablet,Fashion,1,25,37,Night,0
860,48,Female,Mobile,Food,18,12,142,Night,1
861,23,Male,Mobile,Travel,16,4,389,Night,0
862,19,Male,Mobile,Electronics,10,3,537,Morning,0
863,37,Male,Mobile,Travel,16,6,296,Morning,0
864,45,Female,Mobile,Travel,9,26,293,Afternoon,1
865,28,Male,Desktop,Food,17,28,236,Afternoon,0
866,21,Female,Desktop,Fashion,5,16,436,Night,0
867,32,Male,Desktop,Electronics,15,13,36,Night,0
868,23,Female,Mobile,Travel,17,28,341,Morning,0
869,47,Female,Tablet,Food,19,9,126,Morning,0
870,55,Female,Desktop,Fashion,17,26,98,Morning,0
871,19,Male,Tablet,Travel,0,11,131,Night,1
872,32,Male,Tablet,Food,2,20,42,Night,0
873,28,Male,Mobile,Food,14,25,407,Morning,0
874,25,Female,Mobile,Food,19,21,534,Night,1
875,43,Female,Mobile,Electronics,9,13,33,Morning,1
876,22,Male,Desktop,Fashion,4,23,334,Afternoon,1
877,23,Female,Mobile,Travel,14,19,43,Morning,0
878,43,Female,Desktop,Fashion,13,3,256,Night,1
879,21,Female,Desktop,Fashion,14,12,28,Night,0
880,36,Male,Desktop,Travel,9,19,39,Night,0
881,37,Female,Desktop,Fashion,8,8,58,Night,0
882,50,Male,Mobile,Electronics,11,14,189,Morning,0
883,37,Male,Desktop,Travel,6,22,379,Morning,0
884,29,Male,Mobile,Travel,4,9,404,Afternoon,1
885,18,Male,Mobile,Food,9,25,599,Morning,1
886,43,Male,Desktop,Fashion,7,24,505,Afternoon,1
887,31,Female,Mobile,Travel,19,17,440,Morning,0
888,55,Male,Tablet,Travel,15,6,216,Morning,1
889,54,Male,Mobile,Electronics,11,4,44,Night,0
890,28,Male,Mobile,Food,8,4,592,Afternoon,0
891,53,Female,Desktop,Travel,9,19,422,Night,1
892,30,Female,Desktop,Electronics,15,12,373,Night,1
893,20,Female,Mobile,Travel,9,25,319,Morning,0
894,50,Female,Desktop,Travel,8,2,288,Morning,0
895,23,Male,Tablet,Travel,2,17,161,Afternoon,0
896,27,Male,Tablet,Electronics,18,15,236,Afternoon,1
897,22,Female,Desktop,Fashion,10,10,252,Morning,1
898,40,Female,Mobile,Travel,5,3,19,Afternoon,0
899,27,Female,Tablet,Travel,5,29,401,Morning,0
900,19,Female,Tablet,Fashion,14,20,57,Morning,0
901,30,Male,Mobile,Travel,14,4,213,Morning,0
902,57,Female,Desktop,Food,12,22,166,Afternoon,0
903,19,Female,Tablet,Travel,4,1,35,Night,0
904,37,Female,Mobile,Food,13,1,430,Afternoon,1
905,18,Female,Mobile,Fashion,1,18,273,Night,0
906,54,Female,Tablet,Electronics,11,4,538,Afternoon,0
907,26,Female,Desktop,Fashion,19,23,597,Night,1
908,34,Female,Tablet,Travel,13,22,479,Night,0
909,26,Male,Mobile,Food,18,15,263,Afternoon,1
910,28,Male,Tablet,Electronics,19,27,555,Afternoon,0
911,32,Male,Desktop,Travel,14,25,156,Night,0
912,41,Male,Mobile,Electronics,19,23,335,Morning,0
913,55,Male,Desktop,Electronics,16,28,347,Night,0
914,52,Male,Tablet,Travel,13,21,127,Night,1
915,47,Female,Tablet,Fashion,17,22,174,Morning,0
916,48,Female,Desktop,Travel,4,10,559,Night,1
917,22,Male,Tablet,Travel,11,25,207,Morning,1
918,31,Female,Desktop,Fashion,9,17,383,Morning,0
919,28,Male,Tablet,Food,7,27,587,Afternoon,1
920,26,Female,Desktop,Travel,5,25,573,Night,0
921,51,Female,Desktop,Electronics,14,22,138,Night,0
922,29,Female,Mobile,Travel,11,12,423,Morning,1
923,52,Female,Mobile,Travel,5,20,389,Night,0
924,52,Female,Desktop,Electronics,11,12,10,Morning,1
925,18,Female,Tablet,Fashion,14,16,176,Night,1
926,57,Male,Tablet,Food,11,5,25,Night,1
927,39,Male,Tablet,Food,8,29,121,Morning,1
928,46,Female,Desktop,Electronics,18,16,377,Morning,0
929,25,Male,Desktop,Fashion,1,17,111,Night,0
930,28,Female,Desktop,Travel,12,23,415,Night,0
931,58,Male,Desktop,Travel,12,29,516,Morning,1
932,54,Female,Mobile,Travel,7,15,49,Afternoon,0
933,31,Male,Desktop,Travel,12,13,557,Afternoon,1
934,47,Female,Tablet,Travel,3,8,390,Night,1
935,52,Male,Mobile,Electronics,5,27,525,Night,0
936,38,Female,Tablet,Travel,5,21,506,Night,0
937,54,Male,Desktop,Travel,11,2,290,Morning,0
938,22,Female,Mobile,Fashion,11,8,360,Night,1
939,36,Female,Desktop,Travel,16,10,343,Night,1
940,31,Female,Mobile,Food,6,7,533,Night,0
941,43,Male,Tablet,Electronics,14,10,292,Afternoon,1
942,21,Male,Desktop,Electronics,16,25,328,Night,0
943,42,Male,Desktop,Electronics,9,4,423,Night,0
944,59,Female,Mobile,Food,19,11,23,Morning,0
945,42,Male,Mobile,Travel,5,9,65,Afternoon,0
946,35,Female,Desktop,Electronics,8,4,412,Morning,0
947,57,Male,Mobile,Food,14,3,351,Night,1
948,25,Male,Desktop,Fashion,15,11,208,Night,1
949,56,Male,Mobile,Travel,7,3,301,Night,0
950,57,Male,Tablet,Food,15,26,450,Night,1
951,31,Female,Mobile,Travel,4,18,87,Night,0
